256.0,256.0,0,0,-1
31,5,57,33,0
31,33,57,58,0
31,58,57,87,0
31,87,56,119,0
56,87,57,119,0
31,55,36,85,1
56,55,62,55,1
51,55,57,83,1
51,83,57,85,1
31,85,41,116,1
31,116,41,120,1
43,85,57,105,1
43,105,58,122,1
43,85,47,112,0
43,112,47,119,0
46,85,47,115,1
46,114,47,123,1
29,5,30,8,0
29,5,30,10,0
18,5,31,9,0
29,9,31,14,1
27,1,30,3,1
43,119,44,125,0
41,119,45,148,0
41,119,42,142,1
41,142,42,151,1
42,148,45,173,0
45,170,70,173,0
1167.0,1105.0,0,1,1,1
1167.0,1104.0,0,1,1,1
1168.0,1102.0,0,1,1,1
1169.0,1100.0,0,1,1,1
1170.0,1100.0,0,1,1,1
1171.0,1098.0,0,1,1,1
1171.0,1097.0,0,1,1,1
1171.0,1096.0,0,1,1,1
1172.0,1096.0,0,1,1,1
1172.0,1093.0,0,1,1,1
1172.0,1092.0,0,1,1,1
1172.0,1091.0,0,1,1,1
1172.0,1088.0,0,1,1,1
1172.0,1086.0,0,1,1,1
1172.0,1083.0,0,1,1,1
1172.0,1079.0,0,1,1,1
1172.0,1077.0,0,1,1,1
1172.0,1075.0,0,1,1,1
1172.0,1073.0,0,1,1,1
1172.0,1071.0,0,1,1,1
1172.0,1067.0,0,1,1,1
1172.0,1064.0,0,1,1,1
1172.0,1062.0,0,1,1,1
1173.0,1060.0,0,1,1,1
1173.0,1059.0,0,1,1,1
1173.0,1058.0,0,1,1,1
1173.0,1054.0,0,1,1,1
1173.0,1053.0,0,1,1,1
1173.0,1050.0,0,1,1,1
1173.0,1048.0,0,1,1,1
1173.0,1028.0,0,1,1,1
1173.0,1027.0,0,1,1,1
1173.0,1007.0,0,1,1,1
1173.0,1006.0,0,1,1,1
1173.0,1003.0,0,1,1,1
1173.0,983.0,0,1,1,1
1173.0,981.0,0,1,1,1
1173.0,980.0,0,1,1,1
1173.0,960.0,0,1,1,1
1173.0,959.0,0,1,1,1
1173.0,957.0,0,1,1,1
1173.0,937.0,0,1,1,1
1173.0,936.0,0,1,1,1
1173.0,935.0,0,1,1,1
1173.0,915.0,0,1,1,1
1173.0,913.0,0,1,1,1
1173.0,911.0,0,1,1,1
1173.0,891.0,0,1,1,1
1173.0,889.0,0,1,1,1
1173.0,869.0,0,1,1,1
1173.0,868.0,0,1,1,1
1173.0,867.0,0,1,1,1
1173.0,847.0,0,1,1,1
1173.0,846.0,0,1,1,1
1173.0,845.0,0,1,1,1
1173.0,825.0,0,1,1,1
1173.0,824.0,0,1,1,1
1173.0,823.0,0,1,1,1
1173.0,803.0,0,1,1,1
1173.0,802.0,0,1,1,1
1173.0,801.0,0,1,1,1
1173.0,781.0,0,1,1,1
1173.0,761.0,0,1,1,1
1173.0,741.0,0,1,1,1
1173.0,721.0,0,1,1,1
1173.0,701.0,0,1,1,1
1173.0,681.0,0,1,1,1
1173.0,661.0,0,1,1,1
1173.0,641.0,0,1,1,1
1173.0,621.0,0,1,1,1
1173.0,601.0,0,1,1,1
1173.0,581.0,0,1,1,1
1173.0,561.0,0,1,1,1
1173.0,541.0,0,1,1,1
1173.0,521.0,0,1,1,1
1173.0,501.0,0,1,1,1
1173.0,481.0,0,1,1,1
1173.0,461.0,0,1,1,1
1173.0,441.0,0,1,1,1
1173.0,421.0,0,1,1,1
1173.0,401.0,0,1,1,1
1173.0,381.0,0,1,1,1
1173.0,361.0,0,1,1,1
1173.0,341.0,0,1,1,1
1173.0,321.0,0,1,1,1
1173.0,301.0,0,1,1,1
1173.0,281.0,0,1,1,1
1173.0,261.0,0,1,1,1
1173.0,241.0,0,1,1,1
1173.0,221.0,0,1,1,1
1173.0,201.0,0,1,1,1
1173.0,181.0,0,1,1,1
1173.0,161.0,0,1,1,1
1173.0,141.0,0,1,1,1
1173.0,140.0,0,1,1,1
1173.0,139.0,0,1,1,1
1173.0,137.0,0,1,1,1
1173.0,135.0,0,1,1,1
1174.0,129.0,0,1,1,1
1174.0,126.0,0,1,1,1
1175.0,124.0,0,1,1,1
1175.0,120.0,0,1,1,1
1175.0,118.0,0,1,1,1
1175.0,116.0,0,1,1,1
1175.0,113.0,0,1,1,1
1175.0,111.0,0,1,1,1
1175.0,109.0,0,1,1,1
1176.0,108.0,0,1,1,1
1176.0,106.0,0,1,1,1
1176.0,104.0,0,1,1,1
1177.0,103.0,0,1,1,1
1178.0,102.0,0,1,1,1
1179.0,102.0,0,1,1,1
1180.0,102.0,0,1,1,1
1181.0,102.0,0,1,1,1
1183.0,102.0,0,1,1,1
1184.0,102.0,0,1,1,1
1185.0,102.0,0,1,1,1
1186.0,102.0,0,1,1,1
1188.0,104.0,0,1,1,1
1188.0,105.0,0,1,1,1
1190.0,107.0,0,1,1,1
1191.0,108.0,0,1,1,1
1192.0,110.0,0,1,1,1
1194.0,112.0,0,1,1,1
1194.0,132.0,0,1,1,1
1194.0,133.0,0,1,1,1
1194.0,153.0,0,1,1,1
1194.0,154.0,0,1,1,1
1194.0,174.0,0,1,1,1
1194.0,175.0,0,1,1,1
1194.0,176.0,0,1,1,1
1194.0,196.0,0,1,1,1
1194.0,198.0,0,1,1,1
1194.0,218.0,0,1,1,1
1194.0,238.0,0,1,1,1
1194.0,239.0,0,1,1,1
1194.0,259.0,0,1,1,1
1194.0,279.0,0,1,1,1
1194.0,299.0,0,1,1,1
1194.0,319.0,0,1,1,1
1194.0,339.0,0,1,1,1
1194.0,359.0,0,1,1,1
1194.0,379.0,0,1,1,1
1194.0,399.0,0,1,1,1
1194.0,419.0,0,1,1,1
1194.0,439.0,0,1,1,1
1194.0,459.0,0,1,1,1
1194.0,479.0,0,1,1,1
1194.0,499.0,0,1,1,1
1194.0,519.0,0,1,1,1
1194.0,539.0,0,1,1,1
1194.0,559.0,0,1,1,1
1194.0,579.0,0,1,1,1
1194.0,599.0,0,1,1,1
1194.0,619.0,0,1,1,1
1194.0,639.0,0,1,1,1
1194.0,659.0,0,1,1,1
1194.0,679.0,0,1,1,1
1194.0,699.0,0,1,1,1
1194.0,719.0,0,1,1,1
1194.0,739.0,0,1,1,1
1194.0,759.0,0,1,1,1
1194.0,779.0,0,1,1,1
1194.0,799.0,0,1,1,1
1194.0,819.0,0,1,1,1
1194.0,839.0,0,1,1,1
1194.0,859.0,0,1,1,1
1194.0,879.0,0,1,1,1
1194.0,899.0,0,1,1,1
1194.0,919.0,0,1,1,1
1194.0,939.0,0,1,1,1
1194.0,959.0,0,1,1,1
1194.0,979.0,0,1,1,1
1194.0,999.0,0,1,1,1
1194.0,1019.0,0,1,1,1
1194.0,1039.0,0,1,1,1
1194.0,1059.0,0,1,1,1
1194.0,1079.0,0,1,1,1
1194.0,1099.0,0,1,1,1
1194.0,1119.0,0,1,1,1
1194.0,1139.0,0,1,1,1
1194.0,1159.0,0,1,1,1
1194.0,1179.0,0,1,1,1
1194.0,1199.0,0,1,1,1
1194.0,1219.0,0,1,1,1
1194.0,1239.0,0,1,1,1
1016.0,1712.0,0,1,2,1
1013.0,1712.0,0,1,2,1
1010.0,1710.0,0,1,2,1
1007.0,1710.0,0,1,2,1
1001.0,1710.0,0,1,2,1
998.0,1710.0,0,1,2,1
995.0,1709.0,0,1,2,1
993.0,1709.0,0,1,2,1
991.0,1709.0,0,1,2,1
988.0,1709.0,0,1,2,1
986.0,1708.0,0,1,2,1
985.0,1708.0,0,1,2,1
984.0,1708.0,0,1,2,1
983.0,1708.0,0,1,2,1
981.0,1708.0,0,1,2,1
979.0,1708.0,0,1,2,1
977.0,1708.0,0,1,2,1
976.0,1708.0,0,1,2,1
974.0,1708.0,0,1,2,1
973.0,1708.0,0,1,2,1
972.0,1707.0,0,1,2,1
971.0,1707.0,0,1,2,1
970.0,1707.0,0,1,2,1
969.0,1707.0,0,1,2,1
968.0,1707.0,0,1,2,1
967.0,1707.0,0,1,2,1
966.0,1707.0,0,1,2,1
965.0,1707.0,0,1,2,1
964.0,1707.0,0,1,2,1
963.0,1707.0,0,1,2,1
962.0,1707.0,0,1,2,1
960.0,1707.0,0,1,2,1
957.0,1707.0,0,1,2,1
956.0,1709.0,0,1,2,1
955.0,1709.0,0,1,2,1
954.0,1710.0,0,1,2,1
953.0,1710.0,0,1,2,1
952.0,1711.0,0,1,2,1
951.0,1711.0,0,1,2,1
950.0,1711.0,0,1,2,1
949.0,1712.0,0,1,2,1
948.0,1712.0,0,1,2,1
947.0,1713.0,0,1,2,1
946.0,1713.0,0,1,2,1
945.0,1713.0,0,1,2,1
945.0,1714.0,0,1,2,1
944.0,1714.0,0,1,2,1
943.0,1716.0,0,1,2,1
942.0,1716.0,0,1,2,1
941.0,1716.0,0,1,2,1
941.0,1717.0,0,1,2,1
940.0,1717.0,0,1,2,1
939.0,1717.0,0,1,2,1
938.0,1718.0,0,1,2,1
937.0,1718.0,0,1,2,1
936.0,1718.0,0,1,2,1
935.0,1718.0,0,1,2,1
934.0,1718.0,0,1,2,1
933.0,1719.0,0,1,2,1
932.0,1720.0,0,1,2,1
932.0,1721.0,0,1,2,1
932.0,1723.0,0,1,2,1
932.0,1724.0,0,1,2,1
932.0,1726.0,0,1,2,1
931.0,1728.0,0,1,2,1
930.0,1729.0,0,1,2,1
930.0,1730.0,0,1,2,1
930.0,1731.0,0,1,2,1
930.0,1732.0,0,1,2,1
930.0,1733.0,0,1,2,1
930.0,1734.0,0,1,2,1
930.0,1754.0,0,1,2,1
930.0,1774.0,0,1,2,1
930.0,1794.0,0,1,2,1
930.0,1814.0,0,1,2,1
930.0,1834.0,0,1,2,1
930.0,1854.0,0,1,2,1
930.0,1874.0,0,1,2,1
930.0,1894.0,0,1,2,1
930.0,1914.0,0,1,2,1
930.0,1934.0,0,1,2,1
930.0,1954.0,0,1,2,1
930.0,1974.0,0,1,2,1
930.0,1994.0,0,1,2,1
930.0,2014.0,0,1,2,1
930.0,2034.0,0,1,2,1
930.0,2054.0,0,1,2,1
930.0,2074.0,0,1,2,1
930.0,2094.0,0,1,2,1
930.0,2114.0,0,1,2,1
930.0,2134.0,0,1,2,1
930.0,2154.0,0,1,2,1
930.0,2174.0,0,1,2,1
930.0,2194.0,0,1,2,1
930.0,2214.0,0,1,2,1
930.0,2234.0,0,1,2,1
930.0,2254.0,0,1,2,1
930.0,2274.0,0,1,2,1
930.0,2294.0,0,1,2,1
930.0,2314.0,0,1,2,1
930.0,2334.0,0,1,2,1
930.0,2354.0,0,1,2,1
930.0,2374.0,0,1,2,1
930.0,2394.0,0,1,2,1
930.0,2414.0,0,1,2,1
930.0,2434.0,0,1,2,1
919.0,2397.0,0,1,2,1
918.0,2397.0,0,1,2,1
917.0,2397.0,0,1,2,1
916.0,2397.0,0,1,2,1
915.0,2397.0,0,1,2,1
914.0,2397.0,0,1,2,1
912.0,2397.0,0,1,2,1
911.0,2397.0,0,1,2,1
909.0,2397.0,0,1,2,1
908.0,2397.0,0,1,2,1
907.0,2397.0,0,1,2,1
907.0,2398.0,0,1,2,1
907.0,2399.0,0,1,2,1
906.0,2401.0,0,1,2,1
906.0,2403.0,0,1,2,1
906.0,2404.0,0,1,2,1
906.0,2405.0,0,1,2,1
906.0,2406.0,0,1,2,1
906.0,2409.0,0,1,2,1
906.0,2430.0,0,1,2,1
906.0,2430.0,0,1,2,1
906.0,2450.0,0,1,2,1
906.0,2470.0,0,1,2,1
906.0,2490.0,0,1,2,1
906.0,2510.0,0,1,2,1
906.0,2530.0,0,1,2,1
906.0,2550.0,0,1,2,1
906.0,2570.0,0,1,2,1
906.0,2590.0,0,1,2,1
906.0,2610.0,0,1,2,1
906.0,2630.0,0,1,2,1
906.0,2650.0,0,1,2,1
906.0,2670.0,0,1,2,1
906.0,2690.0,0,1,2,1
906.0,2710.0,0,1,2,1
906.0,2730.0,0,1,2,1
906.0,2750.0,0,1,2,1
906.0,2770.0,0,1,2,1
906.0,2790.0,0,1,2,1
906.0,2810.0,0,1,2,1
906.0,2830.0,0,1,2,1
906.0,2850.0,0,1,2,1
906.0,2870.0,0,1,2,1
906.0,2890.0,0,1,2,1
906.0,2910.0,0,1,2,1
906.0,2930.0,0,1,2,1
906.0,2950.0,0,1,2,1
906.0,2970.0,0,1,2,1
906.0,2990.0,0,1,2,1
906.0,3010.0,0,1,2,1
906.0,3030.0,0,1,2,1
906.0,3050.0,0,1,2,1
906.0,3070.0,0,1,2,1
906.0,3090.0,0,1,2,1
906.0,3110.0,0,1,2,1
906.0,3130.0,0,1,2,1
906.0,3150.0,0,1,2,1
906.0,3170.0,0,1,2,1
906.0,3190.0,0,1,2,1
906.0,3210.0,0,1,2,1
906.0,3230.0,0,1,2,1
906.0,3250.0,0,1,2,1
906.0,3270.0,0,1,2,1
906.0,3290.0,0,1,2,1
906.0,3310.0,0,1,2,1
906.0,3330.0,0,1,2,1
906.0,3350.0,0,1,2,1
906.0,3370.0,0,1,2,1
906.0,3390.0,0,1,2,1
906.0,3410.0,0,1,2,1
906.0,3430.0,0,1,2,1
906.0,3431.0,0,1,2,1
907.0,3328.0,0,1,0,1
907.0,3329.0,0,1,0,1
907.0,3331.0,0,1,0,1
907.0,3332.0,0,1,0,1
907.0,3334.0,0,1,0,1
907.0,3335.0,0,1,0,1
907.0,3336.0,0,1,0,1
907.0,3339.0,0,1,0,1
912.0,3381.0,0,1,0,1
912.0,3382.0,0,1,0,1
912.0,3383.0,0,1,0,1
911.0,3388.0,0,1,0,1
911.0,3390.0,0,1,0,1
910.0,3395.0,0,1,0,1
909.0,3400.0,0,1,0,1
908.0,3405.0,0,1,0,1
908.0,3408.0,0,1,0,1
907.0,3412.0,0,1,0,1
907.0,3414.0,0,1,0,1
906.0,3417.0,0,1,0,1
906.0,3418.0,0,1,0,1
906.0,3419.0,0,1,0,1
906.0,3420.0,0,1,0,1
906.0,3421.0,0,1,0,1
906.0,3422.0,0,1,0,1
906.0,3423.0,0,1,0,1
906.0,3424.0,0,1,0,1
907.0,3424.0,0,1,0,1
911.0,3327.0,0,1,2,1
910.0,3327.0,0,1,2,1
910.0,3328.0,0,1,2,1
910.0,3329.0,0,1,2,1
909.0,3331.0,0,1,2,1
908.0,3333.0,0,1,2,1
908.0,3335.0,0,1,2,1
907.0,3336.0,0,1,2,1
907.0,3338.0,0,1,2,1
907.0,3339.0,0,1,2,1
907.0,3341.0,0,1,2,1
907.0,3343.0,0,1,2,1
907.0,3344.0,0,1,2,1
907.0,3347.0,0,1,2,1
907.0,3348.0,0,1,2,1
907.0,3349.0,0,1,2,1
907.0,3350.0,0,1,2,1
907.0,3352.0,0,1,2,1
907.0,3354.0,0,1,2,1
907.0,3355.0,0,1,2,1
907.0,3356.0,0,1,2,1
907.0,3359.0,0,1,2,1
907.0,3362.0,0,1,2,1
907.0,3363.0,0,1,2,1
907.0,3365.0,0,1,2,1
907.0,3366.0,0,1,2,1
907.0,3369.0,0,1,2,1
907.0,3371.0,0,1,2,1
907.0,3372.0,0,1,2,1
907.0,3374.0,0,1,2,1
907.0,3377.0,0,1,2,1
907.0,3379.0,0,1,2,1
907.0,3381.0,0,1,2,1
907.0,3384.0,0,1,2,1
907.0,3385.0,0,1,2,1
907.0,3386.0,0,1,2,1
907.0,3387.0,0,1,2,1
907.0,3388.0,0,1,2,1
907.0,3389.0,0,1,2,1
907.0,3390.0,0,1,2,1
907.0,3391.0,0,1,2,1
907.0,3393.0,0,1,2,1
908.0,3393.0,0,1,2,1
909.0,3393.0,0,1,2,1
910.0,3393.0,0,1,2,1
912.0,3393.0,0,1,2,1
913.0,3392.0,0,1,2,1
914.0,3392.0,0,1,2,1
916.0,3392.0,0,1,2,1
918.0,3392.0,0,1,2,1
920.0,3392.0,0,1,2,1
923.0,3392.0,0,1,2,1
925.0,3392.0,0,1,2,1
926.0,3392.0,0,1,2,1
927.0,3392.0,0,1,2,1
929.0,3392.0,0,1,2,1
931.0,3392.0,0,1,2,1
933.0,3392.0,0,1,2,1
935.0,3392.0,0,1,2,1
937.0,3392.0,0,1,2,1
938.0,3392.0,0,1,2,1
940.0,3392.0,0,1,2,1
942.0,3392.0,0,1,2,1
944.0,3392.0,0,1,2,1
946.0,3392.0,0,1,2,1
947.0,3392.0,0,1,2,1
949.0,3392.0,0,1,2,1
951.0,3392.0,0,1,2,1
952.0,3392.0,0,1,2,1
953.0,3392.0,0,1,2,1
955.0,3392.0,0,1,2,1
958.0,3392.0,0,1,2,1
962.0,3392.0,0,1,2,1
965.0,3392.0,0,1,2,1
968.0,3392.0,0,1,2,1
972.0,3392.0,0,1,2,1
975.0,3392.0,0,1,2,1
979.0,3392.0,0,1,2,1
982.0,3392.0,0,1,2,1
986.0,3392.0,0,1,2,1
988.0,3392.0,0,1,2,1
992.0,3392.0,0,1,2,1
997.0,3392.0,0,1,2,1
1001.0,3392.0,0,1,2,1
1004.0,3392.0,0,1,2,1
1009.0,3393.0,0,1,2,1
1012.0,3393.0,0,1,2,1
1014.0,3394.0,0,1,2,1
1017.0,3395.0,0,1,2,1
1019.0,3395.0,0,1,2,1
1022.0,3395.0,0,1,2,1
1025.0,3395.0,0,1,2,1
1028.0,3395.0,0,1,2,1
1031.0,3395.0,0,1,2,1
1033.0,3395.0,0,1,2,1
1034.0,3395.0,0,1,2,1
1036.0,3395.0,0,1,2,1
1038.0,3395.0,0,1,2,1
1039.0,3395.0,0,1,2,1
1040.0,3395.0,0,1,2,1
1041.0,3395.0,0,1,2,1
1043.0,3395.0,0,1,2,1
1045.0,3395.0,0,1,2,1
1046.0,3395.0,0,1,2,1
1048.0,3395.0,0,1,2,1
1049.0,3395.0,0,1,2,1
1050.0,3395.0,0,1,2,1
1051.0,3395.0,0,1,2,1
1052.0,3395.0,0,1,2,1
1055.0,3395.0,0,1,2,1
1057.0,3395.0,0,1,2,1
1058.0,3395.0,0,1,2,1
1060.0,3395.0,0,1,2,1
1062.0,3395.0,0,1,2,1
1065.0,3395.0,0,1,2,1
1068.0,3395.0,0,1,2,1
1071.0,3395.0,0,1,2,1
1074.0,3395.0,0,1,2,1
1078.0,3395.0,0,1,2,1
1081.0,3395.0,0,1,2,1
1084.0,3396.0,0,1,2,1
1088.0,3396.0,0,1,2,1
1094.0,3396.0,0,1,2,1
1097.0,3396.0,0,1,2,1
1100.0,3396.0,0,1,2,1
1102.0,3396.0,0,1,2,1
1107.0,3396.0,0,1,2,1
1110.0,3397.0,0,1,2,1
1114.0,3397.0,0,1,2,1
1117.0,3397.0,0,1,2,1
1123.0,3397.0,0,1,2,1
1128.0,3397.0,0,1,2,1
1131.0,3397.0,0,1,2,1
1135.0,3397.0,0,1,2,1
1140.0,3397.0,0,1,2,1
1144.0,3397.0,0,1,2,1
1149.0,3397.0,0,1,2,1
1152.0,3397.0,0,1,2,1
1155.0,3397.0,0,1,2,1
1156.0,3397.0,0,1,2,1
1160.0,3397.0,0,1,2,1
1161.0,3397.0,0,1,2,1
1164.0,3397.0,0,1,2,1
1165.0,3397.0,0,1,2,1
1166.0,3397.0,0,1,2,1
1168.0,3397.0,0,1,2,1
1169.0,3397.0,0,1,2,1
1170.0,3397.0,0,1,2,1
1171.0,3397.0,0,1,2,1
1174.0,3397.0,0,1,2,1
1175.0,3397.0,0,1,2,1
1177.0,3397.0,0,1,2,1
1179.0,3397.0,0,1,2,1
1181.0,3397.0,0,1,2,1
1184.0,3397.0,0,1,2,1
1185.0,3397.0,0,1,2,1
1186.0,3397.0,0,1,2,1
1187.0,3397.0,0,1,2,1
1190.0,3397.0,0,1,2,1
1191.0,3397.0,0,1,2,1
1192.0,3397.0,0,1,2,1
1194.0,3397.0,0,1,2,1
1196.0,3397.0,0,1,2,1
1197.0,3397.0,0,1,2,1
1198.0,3397.0,0,1,2,1
1201.0,3397.0,0,1,2,1
1202.0,3397.0,0,1,2,1
1205.0,3397.0,0,1,2,1
1207.0,3397.0,0,1,2,1
1208.0,3397.0,0,1,2,1
1211.0,3397.0,0,1,2,1
1213.0,3397.0,0,1,2,1
1215.0,3397.0,0,1,2,1
1216.0,3397.0,0,1,2,1
1219.0,3397.0,0,1,2,1
1221.0,3397.0,0,1,2,1
1222.0,3397.0,0,1,2,1
1223.0,3397.0,0,1,2,1
1225.0,3397.0,0,1,2,1
1227.0,3397.0,0,1,2,1
1229.0,3397.0,0,1,2,1
1231.0,3397.0,0,1,2,1
1233.0,3397.0,0,1,2,1
1235.0,3397.0,0,1,2,1
1237.0,3397.0,0,1,2,1
1239.0,3397.0,0,1,2,1
1245.0,3399.0,0,1,2,1
1248.0,3399.0,0,1,2,1
1251.0,3400.0,0,1,2,1
1255.0,3400.0,0,1,2,1
1259.0,3400.0,0,1,2,1
1263.0,3400.0,0,1,2,1
1265.0,3400.0,0,1,2,1
1269.0,3400.0,0,1,2,1
1272.0,3400.0,0,1,2,1
1273.0,3400.0,0,1,2,1
1277.0,3400.0,0,1,2,1
1280.0,3400.0,0,1,2,1
1285.0,3401.0,0,1,2,1
1289.0,3401.0,0,1,2,1
1292.0,3401.0,0,1,2,1
1295.0,3401.0,0,1,2,1
1300.0,3401.0,0,1,2,1
1302.0,3401.0,0,1,2,1
1306.0,3401.0,0,1,2,1
1309.0,3401.0,0,1,2,1
1312.0,3401.0,0,1,2,1
1314.0,3401.0,0,1,2,1
1316.0,3401.0,0,1,2,1
1318.0,3401.0,0,1,2,1
1319.0,3401.0,0,1,2,1
1322.0,3401.0,0,1,2,1
1325.0,3401.0,0,1,2,1
1328.0,3401.0,0,1,2,1
1330.0,3401.0,0,1,2,1
1332.0,3401.0,0,1,2,1
1334.0,3401.0,0,1,2,1
1336.0,3401.0,0,1,2,1
1338.0,3401.0,0,1,2,1
1340.0,3401.0,0,1,2,1
1341.0,3401.0,0,1,2,1
1343.0,3401.0,0,1,2,1
1345.0,3401.0,0,1,2,1
1347.0,3401.0,0,1,2,1
1349.0,3401.0,0,1,2,1
1350.0,3401.0,0,1,2,1
1352.0,3401.0,0,1,2,1
1354.0,3401.0,0,1,2,1
1356.0,3401.0,0,1,2,1
1358.0,3401.0,0,1,2,1
1359.0,3401.0,0,1,2,1
1360.0,3401.0,0,1,2,1
1362.0,3401.0,0,1,2,1
1364.0,3401.0,0,1,2,1
1366.0,3401.0,0,1,2,1
1367.0,3401.0,0,1,2,1
1368.0,3401.0,0,1,2,1
1369.0,3401.0,0,1,2,1
1370.0,3401.0,0,1,2,1
1371.0,3401.0,0,1,2,1
1257.0,3392.0,0,1,2,1
1259.0,3392.0,0,1,2,1
1261.0,3392.0,0,1,2,1
1264.0,3392.0,0,1,2,1
1267.0,3392.0,0,1,2,1
1268.0,3392.0,0,1,2,1
1271.0,3391.0,0,1,2,1
1275.0,3391.0,0,1,2,1
1277.0,3391.0,0,1,2,1
1280.0,3391.0,0,1,2,1
1282.0,3391.0,0,1,2,1
1285.0,3391.0,0,1,2,1
1287.0,3391.0,0,1,2,1
1289.0,3391.0,0,1,2,1
1291.0,3391.0,0,1,2,1
1294.0,3391.0,0,1,2,1
1296.0,3391.0,0,1,2,1
1298.0,3391.0,0,1,2,1
1299.0,3391.0,0,1,2,1
1302.0,3391.0,0,1,2,1
1303.0,3391.0,0,1,2,1
1305.0,3391.0,0,1,2,1
1306.0,3391.0,0,1,2,1
1308.0,3391.0,0,1,2,1
1311.0,3391.0,0,1,2,1
1315.0,3391.0,0,1,2,1
1316.0,3391.0,0,1,2,1
1319.0,3391.0,0,1,2,1
1322.0,3391.0,0,1,2,1
1327.0,3392.0,0,1,2,1
1331.0,3393.0,0,1,2,1
1337.0,3395.0,0,1,2,1
1341.0,3395.0,0,1,2,1
1346.0,3395.0,0,1,2,1
1350.0,3395.0,0,1,2,1
1352.0,3396.0,0,1,2,1
1356.0,3396.0,0,1,2,1
1357.0,3396.0,0,1,2,1
1359.0,3396.0,0,1,2,1
1361.0,3396.0,0,1,2,1
1363.0,3396.0,0,1,2,1
1365.0,3396.0,0,1,2,1
1366.0,3396.0,0,1,2,1
1367.0,3396.0,0,1,2,1
1369.0,3396.0,0,1,2,1
1370.0,3396.0,0,1,2,1
1371.0,3396.0,0,1,2,1
1372.0,3396.0,0,1,2,1
1373.0,3396.0,0,1,2,1
1374.0,3397.0,0,1,2,1
1375.0,3397.0,0,1,2,1
1376.0,3397.0,0,1,2,1
1377.0,3397.0,0,1,2,1
1378.0,3397.0,0,1,2,1
1379.0,3397.0,0,1,2,1
1272.0,3407.0,0,1,0,1
1271.0,3407.0,0,1,0,1
1270.0,3407.0,0,1,0,1
1269.0,3407.0,0,1,0,1
1268.0,3407.0,0,1,0,1
1267.0,3407.0,0,1,0,1
1265.0,3407.0,0,1,0,1
1264.0,3407.0,0,1,0,1
1263.0,3407.0,0,1,0,1
1262.0,3407.0,0,1,0,1
1261.0,3407.0,0,1,0,1
1260.0,3407.0,0,1,0,1
1259.0,3407.0,0,1,0,1
1257.0,3407.0,0,1,0,1
1254.0,3407.0,0,1,0,1
1252.0,3407.0,0,1,0,1
1250.0,3407.0,0,1,0,1
1249.0,3407.0,0,1,0,1
1248.0,3407.0,0,1,0,1
1249.0,3407.0,0,1,0,1
1251.0,3407.0,0,1,0,1
1255.0,3407.0,0,1,0,1
1259.0,3407.0,0,1,0,1
1263.0,3407.0,0,1,0,1
1267.0,3407.0,0,1,0,1
1272.0,3407.0,0,1,0,1
1277.0,3407.0,0,1,0,1
1284.0,3407.0,0,1,0,1
1291.0,3407.0,0,1,0,1
1302.0,3407.0,0,1,0,1
1310.0,3407.0,0,1,0,1
1318.0,3407.0,0,1,0,1
1326.0,3407.0,0,1,0,1
1332.0,3409.0,0,1,0,1
1337.0,3410.0,0,1,0,1
1340.0,3410.0,0,1,0,1
1342.0,3410.0,0,1,0,1
1344.0,3410.0,0,1,0,1
1345.0,3410.0,0,1,0,1
1347.0,3410.0,0,1,0,1
1348.0,3410.0,0,1,0,1
1349.0,3410.0,0,1,0,1
1350.0,3410.0,0,1,0,1
1352.0,3410.0,0,1,0,1
1353.0,3410.0,0,1,0,1
1354.0,3410.0,0,1,0,1
1355.0,3410.0,0,1,0,1
1356.0,3410.0,0,1,0,1
1357.0,3410.0,0,1,0,1
1358.0,3410.0,0,1,0,1
1359.0,3410.0,0,1,0,1
1360.0,3410.0,0,1,0,1
1362.0,3410.0,0,1,0,1
1363.0,3411.0,0,1,0,1
1364.0,3411.0,0,1,0,1
1366.0,3411.0,0,1,0,1
1367.0,3411.0,0,1,0,1
1368.0,3412.0,0,1,0,1
1369.0,3412.0,0,1,0,1
1370.0,3412.0,0,1,0,1
1372.0,3412.0,0,1,0,1
1373.0,3412.0,0,1,0,1
1375.0,3412.0,0,1,0,1
1377.0,3412.0,0,1,0,1
1390.0,3392.0,0,1,2,1
1391.0,3392.0,0,1,2,1
1392.0,3391.0,0,1,2,1
1393.0,3391.0,0,1,2,1
1394.0,3391.0,0,1,2,1
1395.0,3391.0,0,1,2,1
1396.0,3391.0,0,1,2,1
1397.0,3391.0,0,1,2,1
1398.0,3391.0,0,1,2,1
1399.0,3391.0,0,1,2,1
1400.0,3391.0,0,1,2,1
1401.0,3391.0,0,1,2,1
1402.0,3391.0,0,1,2,1
1403.0,3391.0,0,1,2,1
1404.0,3391.0,0,1,2,1
1405.0,3391.0,0,1,2,1
1405.0,3393.0,0,1,2,1
1405.0,3394.0,0,1,2,1
1405.0,3397.0,0,1,2,1
1405.0,3398.0,0,1,2,1
1405.0,3399.0,0,1,2,1
1405.0,3400.0,0,1,2,1
1405.0,3401.0,0,1,2,1
1405.0,3402.0,0,1,2,1
1405.0,3403.0,0,1,2,1
1405.0,3404.0,0,1,2,1
1405.0,3406.0,0,1,2,1
1405.0,3407.0,0,1,2,1
1405.0,3408.0,0,1,2,1
1405.0,3409.0,0,1,2,1
1405.0,3411.0,0,1,2,1
1405.0,3412.0,0,1,2,1
